1587690000,7499,7535,7487.7,7509.9,185.21950124,1390419.3378702747
1587693600,7508,7535.6,7487,7500.6,161.70322828,1214988.967532214
1587697200,7500.6,7545.8,7494.2,7534.8,140.69383181,1055869.9458452256
1587700800,7534.76749766,7556.8,7523.6,7536.68927322,62.74238615,473183.791972034
1587704400,7536.7,7556.2,7511.2,7556.2,73.69497621,555662.5784366541
1587708000,7556.2,7556.3,7509,7509,49.77453088,374859.2940062834
1587711600,7509.04674472,7546,7503.3,7543.927576,137.90145914,1037860.9210388338
1587715200,7543.927576,7594.3,7542.8,7586,452.9789298,3430164.928654167
1587718800,7586,7593.21634088,7536.8,7569.6,112.31282871,849869.5533579128
1587722400,7569.5,7614,7560.3,7590.3,194.88832931,1480428.9663114122
1587726000,7590.2,7590.5,7520,7540.80505165,166.55289809,1257072.2555582481
1587729600,7540.9,7613,7499.3,7499.62229427,1070.85096945,8070521.270637729
1587733200,7499.6,7550.8,7462.06644608,7518.8,875.40827025,6593850.571890756
1587736800,7519.1,7541.4267362,7484.7,7488,1234.30213737,9283866.294182094
1587740400,7488,7521.3,7420.1,7512.1,1003.60146832,7488334.289470185
1587744000,7514.4,7534.9,7501,7522.9,125.07320824,940773.512744131
1587747600,7522.9,7532.6,7501,7529.1,64.38252856,484250.24733630265
1587751200,7529.1,7529.2,7511.8,7520.86945101,30.32823628,228152.79683619813
1587754800,7520.76152899,7556.9,7520,7525.7,541.74850304,4079057.4731169045
1587758400,7525.8,7535.5,7514.03827049,7531.9,77.29914173,581480.7476515389
1587762000,7531.7,7550.6,7531.7,7538,164.36943242,1240737.274344027
1587765600,7536.4,7557,7499,7502.47893812,1613.82726602,12139442.787009586
1587769200,7502.47893812,7524.67017684,7464.8,7495,234.50695589,1757129.833831678
1587772800,7492.84469301,7514.7,7492.51994318,7508.3,30.67126603,230159.16005772652
1587776400,7508.4,7515,7450,7478,180.29641907,1346406.04067569
1587780000,7477.17354968,7501.9,7458.9,7489.3,47.80550949,357975.2523697065
1587783600,7488.1,7507.2,7483.2,7498.3,140.53135883,1053758.4284948737
1587787200,7496.3,7527,7494.9,7526.5,21.46771921,161272.51370117103
1587790800,7526.4,7527,7506,7525.87279268,22.9597448,172666.36469510477
1587794400,7525.5,7561.6,7525.1152489,7561.6,144.86770227,1093513.1093584744
1587798000,7561.6,7583.8,7519,7583.7671965,569.88830931,4304800.056031912
1587801600,7583.5,7586.5,7550,7560.4,104.48817462,790629.5014222808
1587805200,7561,7573.9,7514.8,7550,112.18764695,846177.2488425791
1587808800,7550,7559.20475218,7535.6,7558.2,57.9599548,437826.7235053049
1587812400,7558.6,7570.1,7523,7559.1,725.67519767,5470790.984442727
1587816000,7561.5,7592.7,7512,7537,397.8201442,3008199.463518373
1587819600,7537,7555.30881272,7530,7552.9,28.55402365,215256.6373940943
1587823200,7552.81974029,7592.8,7552.81974029,7592.8,164.73262877,1248189.9730058496
1587826800,7592.8,7598.2,7534.1,7580.1,222.1959733,1684967.8389859393
1587830400,7581.8,7700,7499.3,7526.4,1441.24842615,10964142.141703373
1587834000,7532.2,7565.2,7472.2021321,7552,184.95416764,1391294.1563768608
1587837600,7552,7552.1,7516,7537,126.21847998,950556.9223031037
1587841200,7537,7544.48672556,7520.2453246,7534.53043588,41.9321749,316013.62810537283
1587844800,7534.5,7545.8,7521,7541.8,46.00609304,346677.47133665247
1587848400,7542.1,7559.7458217,7542,7548.7,46.43454219,350653.79612667626
1587852000,7548.7,7548.7,7502.4,7528.8,136.07317002,1023442.1085125993
1587855600,7528.2,7550.8852224,7520.5,7528.03723652,38.06087292,286747.4030326396
1587859200,7528.1,7540,7507.2,7538.5,170.1625154,1279233.6454059305
1587862800,7538.6,7561.1,7522.3,7561.1,69.52984338,524577.3296251098
1587866400,7561.1,7572.18353294,7556.5896929,7560.93020422,43.10753247,326219.4898463389
1587870000,7559.5,7578.6,7550.52838484,7565.9076449,34.71662661,262779.6643126385
1587873600,7565.9076449,7569.3,7549.4,7562.6,72.93851929,551202.177585308
1587877200,7562.6,7562.6,7538.6,7549.4,65.15467278,491776.6326199934
1587880800,7549.3,7549.3,7532.7,7532.7,41.58944781,313739.8550354839
1587884400,7532.68870809,7549.8,7532.58050312,7548.70305528,40.56967067,306016.9837429928
1587888000,7548.59485031,7558.1,7536.6,7546.2,26.28873753,198438.6255658606
1587891600,7545.6,7553.5,7529.7,7546.7,82.24325031,620136.45362757
1587895200,7546.1,7590,7540,7584.6,372.8037335,2818487.594682268
1587898800,7584.5,7669,7575,7648,596.64548411,4548924.852429093
1587902400,7648,7675.7,7624.3,7659,634.93136741,4858672.729029262
1587906000,7659,7665.7,7627.7,7650.09110858,267.01478057,2041446.9518064598
1587909600,7650.09110858,7697.8,7619.2,7681.9,461.99620096,3541383.3945909985
1587913200,7681.9033562,7693.1,7630.1,7643.81520817,193.4518211,1482743.4023133006
1587916800,7643.8,7643.8,7473.5,7550,958.57067369,7229119.417020436
1587920400,7550,7585,7533.33793789,7570.1,148.31771413,1120741.9916352225
1587924000,7570.1,7589.8,7555.3,7585.5,241.64933311,1831233.1544796245
1587927600,7585.6,7630,7568,7621.6,198.92170124,1511889.986738992
1587931200,7621.5,7650,7609.6,7650,58.31969387,445071.8463002041
1587934800,7649.9,7651.3,7631.08624366,7641.6,113.52323123,868003.7127424856
1587938400,7642.3,7652.1,7611,7624.4,93.94602332,716724.1982251846
1587942000,7627.5,7637,7578.7,7613.9,180.34316419,1369673.966122237
1587945600,7613.9,7697.9,7613.24481741,7697.9,326.53675584,2504975.6985522606
1587949200,7697.9,7756,7697.9,7737.3,1569.96597489,12134393.346443238
1587952800,7736.75016426,7771.5,7632.6,7691.5,969.32916449,7474866.518770827
1587956400,7688.25147849,7732,7682.3,7728.4,155.3860254,1198949.3243609655
1587960000,7728.4,7749.4,7715.8,7731.27814447,156.764571,1212186.8366206451
1587963600,7731.27814447,7731.3,7705,7728.0354477,59.77504764,461408.908844645
1587967200,7728.0354477,7745.7,7690,7699.9,98.68040132,761405.9912234653
1587970800,7699.7,7712,7650,7661.01601351,166.48076421,1277997.051702662
1587974400,7661,7695,7640,7694.9,124.26721782,952949.8135377391
1587978000,7695,7736.2,7685.96172795,7699.1,213.24843269,1644602.5370452928
1587981600,7699.9,7720,7674.9,7698.7,229.77325416,1768639.3537185295
1587985200,7699,7708,7656.9,7695.9,187.19389195,1439770.4909104286
1587988800,7695.2,7718,7690.4,7714.2,157.01479822,1210016.640051282
1587992400,7716.4,7720,7683.6,7691.2,122.78424675,945442.0512854964
1587996000,7691.3,7701.6,7613.4,7687.9,475.99063106,3644150.7902983357
1587999600,7687.9,7688.9,7621.5,7665.3,434.58825507,3324663.096169916
1588003200,7665.4,7688,7655.20477913,7672.3,185.37810057,1421765.4613335582
1588006800,7672.3,7681.75448375,7642.39612365,7661.3,325.98395969,2499090.8242130075
1588010400,7661.5,7667.7,7641.8,7658,130.23543635,997453.2219551203
1588014000,7657.5,7713.3,7655.5,7709.6,159.26479543,1223981.2294398074
1588017600,7709.6,7730,7694.2,7702.3,371.94492156,2865928.1661818195
1588021200,7702.3,7708.8,7685.71140876,7699.2,53.45886872,411556.0899703087
1588024800,7699.3,7765.7,7699.2,7734.9,241.32619655,1867985.3814266867
1588028400,7735,7771.9,7720.2,7767.14797579,152.03485125,1177498.4773316404
1588032000,7768,7777.7,7749,7777.6033919,155.45695923,1206964.024712609
1588035600,7777.7,7777.7,7730.2,7739,132.40231833,1025048.6360258532
1588039200,7739,7739,7679.7,7691.80807015,236.09066566,1818376.3178194172
1588042800,7691.4,7694.6,7655.8,7694.6,411.26076006,3161229.569925392
1588046400,7694.53165148,7696.7,7681.8,7694.4,328.61456426,2528308.589744803
1588050000,7694.347805,7694.4,7658.6,7674.6,426.34633459,3271119.766512431
1588053600,7674.6,7693.2,7664.1,7693,361.78696462,2777183.5350684347
1588057200,7692.9,7718.5,7677,7706.4,255.38443844,1968919.7245252375
1588060800,7706.2,7706.2,7688.37044507,7699.8,105.16647292,809231.4348387066
1588064400,7699.9,7700.2,7679.9,7687.1,81.37287113,625573.1690624675
1588068000,7687.1,7736.6,7686.89253663,7735.6,274.30446966,2116540.606779366
1588071600,7735.6900068,7750,7721,7746.5,130.00672479,1005719.8693173197
1588075200,7746.6,7749.8,7733.3,7735.24431459,201.58311199,1560568.6030733057
1588078800,7735.2,7758.2,7721.7,7758.2,235.9963817,1826676.1481042022
1588082400,7757.5,7759.9,7723.3,7724.3,239.81413328,1857425.1461755538
1588086000,7724.2,7736.1,7679,7679,884.11108437,6814768.208402884
1588089600,7679.5,7722,7667.8,7715.6,247.19406257,1901960.1776010306
1588093200,7715.6,7738.9,7707,7722.1,152.22436996,1176322.676408753
1588096800,7722.1,7739,7711.5,7724.3,142.59623566,1101634.553426788
1588100400,7728.2162396,7734.1,7719.7,7732.9,135.84044188,1049502.0588167936
1588104000,7732.9,7735,7703.1,7710,83.53514652,644792.7670033005
1588107600,7708.8009351,7726.6,7699.5,7719.10739828,191.8917739,1479982.3614874883
1588111200,7719,7721.93920612,7704.1,7721.9,87.04848385,671314.6870797467
1588114800,7721.8,7760.2,7719,7748.2,163.15618333,1263587.7330277718
1588118400,7748.2,7762.9,7743,7750.7,116.56679764,903939.3569107968
1588122000,7750.6,7764.8,7736.3,7736.9,130.15192955,1009343.6218959335
1588125600,7736.8,7763.3,7736.3,7763.00560532,59.80407253,463279.91398533044
